MONTH,DAY_OF_WEEK,ORIGIN,BusyFactor,LateFactor,Combined_BusyLateFactor,DEST,Delay15Min,DISTANCE,Hourofdeparture
10,5,MKE,3,3,4,DAL,0,850,1100 - 1300
1,3,BUR,2,3,3,DEN,0,850,0700 - 0900
1,2,BUR,2,3,3,DEN,0,850,1100 - 1300
2,3,BUR,2,3,3,DEN,0,850,1100 - 1300
4,5,BUR,2,3,3,DEN,0,850,0700 - 0900
5,3,BUR,2,3,3,DEN,0,850,1100 - 1300
6,1,BUR,2,3,3,DEN,0,850,0700 - 0900
6,3,BUR,2,3,3,DEN,0,850,1100 - 1300
7,1,BUR,2,3,3,DEN,1,850,0900 - 1100
8,4,BUR,2,3,3,DEN,0,850,0700 - 0900
8,3,BUR,2,3,3,DEN,0,850,1500 - 1700
8,6,BUR,2,3,3,DEN,0,850,0700 - 0900
9,4,BUR,2,3,3,DEN,0,850,1700 - 1900
9,5,BUR,2,3,3,DEN,0,850,1300 - 1500
10,6,BUR,2,3,3,DEN,0,850,1100 - 1300
10,5,BUR,2,3,3,DEN,0,850,1100 - 1300
11,7,BUR,2,3,3,DEN,1,850,2000 - 2400
11,2,BUR,2,3,3,DEN,0,850,0700 - 0900
11,5,BUR,2,3,3,DEN,0,850,1100 - 1300
11,5,BUR,2,3,3,DEN,0,850,1300 - 1500
12,1,BUR,2,3,3,DEN,0,850,0900 - 1100
12,2,BUR,2,3,3,DEN,0,850,0700 - 0900
12,5,BUR,2,3,3,DEN,1,850,1300 - 1500
3,1,IAH,5,4,8,SAV,0,851,1100 - 1300
3,6,IAH,5,4,8,SAV,0,851,1900 - 2000
3,1,IAH,5,4,8,SAV,0,851,1900 - 2000
6,5,IAH,5,4,8,SAV,0,851,1900 - 2000
6,4,IAH,5,4,8,SAV,1,851,1500 - 1700
6,3,IAH,5,4,8,SAV,0,851,1100 - 1300
11,5,IAH,5,4,8,SAV,0,851,1700 - 1900
12,2,IAH,5,4,8,SAV,1,851,1700 - 1900
12,2,IAH,5,4,8,SAV,0,851,1100 - 1300
12,1,IAH,5,4,8,SAV,0,851,1100 - 1300
1,3,DCA,4,4,7,SRQ,0,851,0700 - 0900
1,6,DCA,4,4,7,SRQ,0,851,0700 - 0900
1,3,DCA,4,4,7,SRQ,1,851,0900 - 1100
7,4,DCA,4,4,7,SRQ,0,851,0700 - 0900
9,1,DCA,4,4,7,SRQ,0,851,0700 - 0900
10,4,DCA,4,4,7,SRQ,0,851,0700 - 0900
11,6,DCA,4,4,7,SRQ,0,851,0700 - 0900
4,1,LAX,5,3,6,PSC,0,851,1300 - 1500
6,4,LAX,5,3,6,PSC,1,851,1300 - 1500
6,5,LAX,5,3,6,PSC,0,851,1300 - 1500
11,2,LAX,5,3,6,PSC,0,851,1300 - 1500
3,1,MEM,2,2,2,FLL,1,851,2000 - 2400
7,5,MEM,2,2,2,FLL,1,851,1700 - 1900
7,3,MEM,2,2,2,FLL,0,851,1300 - 1500
9,7,MEM,2,2,2,FLL,0,851,0900 - 1100
1,4,SAV,1,1,1,IAH,0,851,0700 - 0900
1,5,SAV,1,1,1,IAH,0,851,0000 - 0700
4,6,SAV,1,1,1,IAH,0,851,1500 - 1700
4,1,SAV,1,1,1,IAH,0,851,0700 - 0900
5,2,SAV,1,1,1,IAH,0,851,0700 - 0900
5,5,SAV,1,1,1,IAH,1,851,1700 - 1900
7,7,SAV,1,1,1,IAH,1,851,1700 - 1900
8,6,SAV,1,1,1,IAH,0,851,0700 - 0900
9,5,SAV,1,1,1,IAH,0,851,1500 - 1700
11,4,SAV,1,1,1,IAH,0,851,1700 - 1900
3,2,DEN,5,5,10,PSC,0,852,1300 - 1500
3,4,DEN,5,5,10,PSC,0,852,1300 - 1500
7,3,DEN,5,5,10,PSC,0,852,1700 - 1900
8,1,DEN,5,5,10,PSC,1,852,1300 - 1500
9,7,DEN,5,5,10,PSC,0,852,1300 - 1500
9,2,DEN,5,5,10,PSC,0,852,0900 - 1100
10,1,DEN,5,5,10,PSC,0,852,1300 - 1500
10,1,DEN,5,5,10,PSC,0,852,1700 - 1900
11,3,DEN,5,5,10,PSC,0,852,1300 - 1500
11,4,DEN,5,5,10,PSC,0,852,0900 - 1100
12,4,DEN,5,5,10,PSC,0,852,1300 - 1500
1,5,DFW,5,5,10,MSP,0,852,1500 - 1700
1,3,DFW,5,5,10,MSP,1,852,1300 - 1500
1,1,DFW,5,5,10,MSP,0,852,1300 - 1500
1,3,DFW,5,5,10,MSP,0,852,1300 - 1500
1,7,DFW,5,5,10,MSP,1,852,1900 - 2000
1,3,DFW,5,5,10,MSP,0,852,1300 - 1500
1,5,DFW,5,5,10,MSP,0,852,0700 - 0900
2,2,DFW,5,5,10,MSP,0,852,1100 - 1300
2,2,DFW,5,5,10,MSP,0,852,1100 - 1300
2,7,DFW,5,5,10,MSP,0,852,1500 - 1700
3,7,DFW,5,5,10,MSP,0,852,1100 - 1300
3,1,DFW,5,5,10,MSP,0,852,1300 - 1500
3,3,DFW,5,5,10,MSP,0,852,0700 - 0900
3,4,DFW,5,5,10,MSP,0,852,1500 - 1700
4,5,DFW,5,5,10,MSP,0,852,1100 - 1300
4,5,DFW,5,5,10,MSP,0,852,1100 - 1300
4,1,DFW,5,5,10,MSP,0,852,1500 - 1700
4,2,DFW,5,5,10,MSP,0,852,0000 - 0700
5,7,DFW,5,5,10,MSP,0,852,1100 - 1300
5,4,DFW,5,5,10,MSP,1,852,0700 - 0900
5,5,DFW,5,5,10,MSP,0,852,0700 - 0900
6,4,DFW,5,5,10,MSP,0,852,0700 - 0900
6,5,DFW,5,5,10,MSP,0,852,1100 - 1300
6,1,DFW,5,5,10,MSP,1,852,1500 - 1700
6,2,DFW,5,5,10,MSP,0,852,0700 - 0900
6,6,DFW,5,5,10,MSP,0,852,1500 - 1700
6,6,DFW,5,5,10,MSP,1,852,1700 - 1900
6,3,DFW,5,5,10,MSP,0,852,1700 - 1900
7,7,DFW,5,5,10,MSP,0,852,1300 - 1500
7,1,DFW,5,5,10,MSP,1,852,1900 - 2000
7,7,DFW,5,5,10,MSP,0,852,0900 - 1100
8,4,DFW,5,5,10,MSP,1,852,2000 - 2400
8,5,DFW,5,5,10,MSP,1,852,2000 - 2400
8,2,DFW,5,5,10,MSP,0,852,1700 - 1900
8,3,DFW,5,5,10,MSP,0,852,1100 - 1300
8,5,DFW,5,5,10,MSP,0,852,1700 - 1900
8,5,DFW,5,5,10,MSP,1,852,0700 - 0900
8,4,DFW,5,5,10,MSP,0,852,0000 - 0700
9,7,DFW,5,5,10,MSP,0,852,1100 - 1300
9,2,DFW,5,5,10,MSP,0,852,1100 - 1300
9,1,DFW,5,5,10,MSP,0,852,1100 - 1300
10,4,DFW,5,5,10,MSP,0,852,1100 - 1300
10,6,DFW,5,5,10,MSP,0,852,0700 - 0900
10,5,DFW,5,5,10,MSP,0,852,1700 - 1900
10,2,DFW,5,5,10,MSP,0,852,0700 - 0900
10,1,DFW,5,5,10,MSP,0,852,0700 - 0900
10,7,DFW,5,5,10,MSP,1,852,2000 - 2400
10,7,DFW,5,5,10,MSP,0,852,1500 - 1700
11,7,DFW,5,5,10,MSP,0,852,2000 - 2400
11,7,DFW,5,5,10,MSP,0,852,2000 - 2400
11,5,DFW,5,5,10,MSP,1,852,1300 - 1500
11,2,DFW,5,5,10,MSP,0,852,1500 - 1700
11,7,DFW,5,5,10,MSP,0,852,1300 - 1500
11,2,DFW,5,5,10,MSP,0,852,1500 - 1700
11,2,DFW,5,5,10,MSP,0,852,1700 - 1900
11,2,DFW,5,5,10,MSP,0,852,0700 - 0900
11,5,DFW,5,5,10,MSP,0,852,0700 - 0900
12,1,DFW,5,5,10,MSP,1,852,2000 - 2400
12,4,DFW,5,5,10,MSP,1,852,2000 - 2400
12,2,DFW,5,5,10,MSP,0,852,1900 - 2000
1,4,MSP,5,2,4,DFW,0,852,0900 - 1100
1,1,MSP,5,2,4,DFW,1,852,1500 - 1700
1,4,MSP,5,2,4,DFW,0,852,1300 - 1500
2,4,MSP,5,2,4,DFW,0,852,1300 - 1500
2,1,MSP,5,2,4,DFW,0,852,0000 - 0700
2,3,MSP,5,2,4,DFW,0,852,1300 - 1500
3,3,MSP,5,2,4,DFW,0,852,1100 - 1300
3,5,MSP,5,2,4,DFW,1,852,1500 - 1700
3,1,MSP,5,2,4,DFW,0,852,1300 - 1500
4,7,MSP,5,2,4,DFW,0,852,1700 - 1900
4,7,MSP,5,2,4,DFW,0,852,1900 - 2000
4,1,MSP,5,2,4,DFW,0,852,1900 - 2000
5,5,MSP,5,2,4,DFW,0,852,1100 - 1300
5,7,MSP,5,2,4,DFW,1,852,1300 - 1500
5,2,MSP,5,2,4,DFW,0,852,1300 - 1500
5,4,MSP,5,2,4,DFW,1,852,1500 - 1700
5,3,MSP,5,2,4,DFW,1,852,0000 - 0700
5,4,MSP,5,2,4,DFW,0,852,1700 - 1900
6,7,MSP,5,2,4,DFW,0,852,1100 - 1300
6,7,MSP,5,2,4,DFW,0,852,2000 - 2400
6,2,MSP,5,2,4,DFW,0,852,0700 - 0900
6,5,MSP,5,2,4,DFW,0,852,0000 - 0700
6,5,MSP,5,2,4,DFW,0,852,0000 - 0700
7,3,MSP,5,2,4,DFW,0,852,0900 - 1100
7,2,MSP,5,2,4,DFW,0,852,1500 - 1700
7,7,MSP,5,2,4,DFW,0,852,0700 - 0900
8,6,MSP,5,2,4,DFW,0,852,0900 - 1100
8,2,MSP,5,2,4,DFW,0,852,1100 - 1300
8,4,MSP,5,2,4,DFW,0,852,1700 - 1900
8,6,MSP,5,2,4,DFW,0,852,0900 - 1100
8,7,MSP,5,2,4,DFW,0,852,1700 - 1900
8,4,MSP,5,2,4,DFW,0,852,1300 - 1500
8,3,MSP,5,2,4,DFW,0,852,1300 - 1500
9,7,MSP,5,2,4,DFW,0,852,1100 - 1300
9,3,MSP,5,2,4,DFW,0,852,1500 - 1700
9,4,MSP,5,2,4,DFW,0,852,1500 - 1700
9,2,MSP,5,2,4,DFW,0,852,1500 - 1700
9,1,MSP,5,2,4,DFW,0,852,0700 - 0900
9,2,MSP,5,2,4,DFW,0,852,0900 - 1100
9,5,MSP,5,2,4,DFW,0,852,0700 - 0900
10,3,MSP,5,2,4,DFW,0,852,0700 - 0900
10,5,MSP,5,2,4,DFW,0,852,1700 - 1900
10,7,MSP,5,2,4,DFW,0,852,2000 - 2400
10,4,MSP,5,2,4,DFW,0,852,1300 - 1500
11,6,MSP,5,2,4,DFW,0,852,1500 - 1700
11,1,MSP,5,2,4,DFW,0,852,0900 - 1100
11,6,MSP,5,2,4,DFW,0,852,1100 - 1300
11,5,MSP,5,2,4,DFW,0,852,1300 - 1500
12,1,MSP,5,2,4,DFW,0,852,1500 - 1700
12,1,MSP,5,2,4,DFW,0,852,0700 - 0900
12,3,MSP,5,2,4,DFW,0,852,1100 - 1300
1,1,DEN,5,5,10,SAN,0,853,1300 - 1500
1,3,DEN,5,5,10,SAN,1,853,1700 - 1900
2,2,DEN,5,5,10,SAN,0,853,0700 - 0900
2,1,DEN,5,5,10,SAN,0,853,0900 - 1100
2,3,DEN,5,5,10,SAN,0,853,0700 - 0900
2,3,DEN,5,5,10,SAN,1,853,1300 - 1500
2,7,DEN,5,5,10,SAN,0,853,1700 - 1900
2,6,DEN,5,5,10,SAN,0,853,0700 - 0900
2,3,DEN,5,5,10,SAN,0,853,1300 - 1500
2,1,DEN,5,5,10,SAN,0,853,1500 - 1700
2,4,DEN,5,5,10,SAN,1,853,0900 - 1100
3,7,DEN,5,5,10,SAN,0,853,0700 - 0900
3,2,DEN,5,5,10,SAN,0,853,1500 - 1700
3,3,DEN,5,5,10,SAN,0,853,0900 - 1100
3,2,DEN,5,5,10,SAN,0,853,1900 - 2000
3,7,DEN,5,5,10,SAN,0,853,1700 - 1900
3,7,DEN,5,5,10,SAN,0,853,1500 - 1700
4,2,DEN,5,5,10,SAN,0,853,1300 - 1500
4,5,DEN,5,5,10,SAN,0,853,1500 - 1700
4,6,DEN,5,5,10,SAN,1,853,2000 - 2400
4,6,DEN,5,5,10,SAN,0,853,0900 - 1100
4,1,DEN,5,5,10,SAN,0,853,0900 - 1100
4,3,DEN,5,5,10,SAN,0,853,0700 - 0900
5,5,DEN,5,5,10,SAN,0,853,1900 - 2000
5,5,DEN,5,5,10,SAN,0,853,2000 - 2400
5,6,DEN,5,5,10,SAN,0,853,0000 - 0700
5,1,DEN,5,5,10,SAN,0,853,1900 - 2000
5,3,DEN,5,5,10,SAN,0,853,2000 - 2400
5,4,DEN,5,5,10,SAN,0,853,1900 - 2000
5,7,DEN,5,5,10,SAN,1,853,1300 - 1500
6,4,DEN,5,5,10,SAN,1,853,0000 - 0700
6,1,DEN,5,5,10,SAN,1,853,1700 - 1900
6,1,DEN,5,5,10,SAN,0,853,1300 - 1500
6,7,DEN,5,5,10,SAN,0,853,0900 - 1100
6,5,DEN,5,5,10,SAN,1,853,2000 - 2400
6,2,DEN,5,5,10,SAN,0,853,0900 - 1100
6,5,DEN,5,5,10,SAN,0,853,1900 - 2000
7,4,DEN,5,5,10,SAN,1,853,1500 - 1700
7,5,DEN,5,5,10,SAN,1,853,2000 - 2400
7,6,DEN,5,5,10,SAN,0,853,1500 - 1700
7,4,DEN,5,5,10,SAN,0,853,0700 - 0900
7,5,DEN,5,5,10,SAN,0,853,1300 - 1500
7,6,DEN,5,5,10,SAN,1,853,2000 - 2400
7,6,DEN,5,5,10,SAN,0,853,0700 - 0900
8,4,DEN,5,5,10,SAN,0,853,0700 - 0900
8,5,DEN,5,5,10,SAN,0,853,1300 - 1500
9,7,DEN,5,5,10,SAN,0,853,0700 - 0900
9,7,DEN,5,5,10,SAN,0,853,2000 - 2400
10,3,DEN,5,5,10,SAN,0,853,0700 - 0900
10,3,DEN,5,5,10,SAN,1,853,2000 - 2400
10,2,DEN,5,5,10,SAN,0,853,1100 - 1300
10,4,DEN,5,5,10,SAN,1,853,1300 - 1500
10,2,DEN,5,5,10,SAN,0,853,0700 - 0900
11,7,DEN,5,5,10,SAN,0,853,0900 - 1100
11,7,DEN,5,5,10,SAN,0,853,0700 - 0900
12,1,DEN,5,5,10,SAN,1,853,1500 - 1700
12,3,DEN,5,5,10,SAN,0,853,1300 - 1500
12,5,DEN,5,5,10,SAN,0,853,1700 - 1900
12,1,DEN,5,5,10,SAN,0,853,0700 - 0900
12,2,DEN,5,5,10,SAN,0,853,0900 - 1100
1,6,DFW,5,5,10,MKE,0,853,1500 - 1700
3,7,DFW,5,5,10,MKE,0,853,0700 - 0900
4,6,DFW,5,5,10,FLG,0,853,1700 - 1900
4,2,DFW,5,5,10,FLG,1,853,1900 - 2000
4,3,DFW,5,5,10,MKE,0,853,0700 - 0900
4,6,DFW,5,5,10,MKE,0,853,0700 - 0900
4,2,DFW,5,5,10,MKE,0,853,2000 - 2400
4,5,DFW,5,5,10,FLG,0,853,1700 - 1900
5,5,DFW,5,5,10,FLG,0,853,1100 - 1300
6,4,DFW,5,5,10,MKE,0,853,1100 - 1300
6,7,DFW,5,5,10,MKE,1,853,1300 - 1500
7,1,DFW,5,5,10,MKE,1,853,2000 - 2400
7,1,DFW,5,5,10,MKE,0,853,0700 - 0900
7,7,DFW,5,5,10,MKE,0,853,0700 - 0900
7,4,DFW,5,5,10,FLG,0,853,1100 - 1300
8,1,DFW,5,5,10,FLG,0,853,1700 - 1900
8,4,DFW,5,5,10,FLG,0,853,1700 - 1900
8,6,DFW,5,5,10,MKE,0,853,0700 - 0900
9,5,DFW,5,5,10,MKE,0,853,1300 - 1500
9,4,DFW,5,5,10,MKE,1,853,1100 - 1300
9,1,DFW,5,5,10,MKE,0,853,0700 - 0900
10,3,DFW,5,5,10,MKE,0,853,0700 - 0900
10,7,DFW,5,5,10,MKE,0,853,1300 - 1500
11,7,DFW,5,5,10,MKE,1,853,0700 - 0900
11,2,DFW,5,5,10,MKE,1,853,2000 - 2400
11,2,DFW,5,5,10,MKE,0,853,2000 - 2400
11,3,DFW,5,5,10,MKE,0,853,2000 - 2400
11,7,DFW,5,5,10,MKE,1,853,1500 - 1700
11,5,DFW,5,5,10,MKE,0,853,1100 - 1300
11,5,DFW,5,5,10,FLG,0,853,0900 - 1100
12,2,DFW,5,5,10,MKE,0,853,2000 - 2400
3,5,DAL,4,5,8,MSP,1,853,1900 - 2000
9,7,DAL,4,5,8,MSP,0,853,1300 - 1500
10,1,DAL,4,5,8,MSP,1,853,1500 - 1700
12,6,DAL,4,5,8,MSP,0,853,1700 - 1900
1,6,ATL,5,3,6,ALB,1,853,2000 - 2400
1,4,ATL,5,3,6,ALB,0,853,1500 - 1700
2,3,ATL,5,3,6,ALB,0,853,0900 - 1100
2,4,ATL,5,3,6,ALB,0,853,0900 - 1100
3,6,ATL,5,3,6,ALB,0,853,0900 - 1100
4,5,ATL,5,3,6,ALB,1,853,1500 - 1700
4,3,ATL,5,3,6,ALB,0,853,1500 - 1700
6,7,ATL,5,3,6,ALB,1,853,2000 - 2400
6,1,ATL,5,3,6,ALB,0,853,0900 - 1100
6,1,ATL,5,3,6,ALB,0,853,2000 - 2400
6,2,ATL,5,3,6,ALB,0,853,0900 - 1100
7,3,ATL,5,3,6,ALB,0,853,1300 - 1500
9,6,ATL,5,3,6,ALB,0,853,2000 - 2400
9,6,ATL,5,3,6,ALB,1,853,0900 - 1100
12,4,ATL,5,3,6,ALB,1,853,0900 - 1100
1,3,SAN,4,3,5,DEN,1,853,1500 - 1700
1,4,SAN,4,3,5,DEN,0,853,1700 - 1900
1,7,SAN,4,3,5,DEN,0,853,0000 - 0700
1,5,SAN,4,3,5,DEN,0,853,1500 - 1700
2,7,SAN,4,3,5,DEN,0,853,1700 - 1900
2,3,SAN,4,3,5,DEN,1,853,1500 - 1700
2,4,SAN,4,3,5,DEN,1,853,1100 - 1300
3,7,SAN,4,3,5,DEN,0,853,2000 - 2400
3,7,SAN,4,3,5,DEN,1,853,1700 - 1900
3,5,SAN,4,3,5,DEN,0,853,0900 - 1100
3,6,SAN,4,3,5,DEN,0,853,1500 - 1700
4,2,SAN,4,3,5,DEN,0,853,1700 - 1900
4,6,SAN,4,3,5,DEN,0,853,1700 - 1900
4,1,SAN,4,3,5,DEN,0,853,1300 - 1500
4,7,SAN,4,3,5,DEN,0,853,0000 - 0700
4,4,SAN,4,3,5,DEN,0,853,1300 - 1500
5,6,SAN,4,3,5,DEN,0,853,1100 - 1300
5,1,SAN,4,3,5,DEN,0,853,1100 - 1300
5,6,SAN,4,3,5,DEN,0,853,1500 - 1700
6,1,SAN,4,3,5,DEN,1,853,1500 - 1700
6,2,SAN,4,3,5,DEN,1,853,1700 - 1900
6,3,SAN,4,3,5,DEN,0,853,1100 - 1300
6,6,SAN,4,3,5,DEN,0,853,0700 - 0900
7,1,SAN,4,3,5,DEN,0,853,0700 - 0900
7,5,SAN,4,3,5,DEN,1,853,1900 - 2000
7,4,SAN,4,3,5,DEN,1,853,1700 - 1900
7,6,SAN,4,3,5,DEN,0,853,1900 - 2000
7,2,SAN,4,3,5,DEN,1,853,1900 - 2000
7,7,SAN,4,3,5,DEN,0,853,1500 - 1700
8,4,SAN,4,3,5,DEN,0,853,1100 - 1300
8,2,SAN,4,3,5,DEN,0,853,2000 - 2400
8,5,SAN,4,3,5,DEN,1,853,1900 - 2000
8,6,SAN,4,3,5,DEN,1,853,1100 - 1300
8,2,SAN,4,3,5,DEN,1,853,1700 - 1900
9,1,SAN,4,3,5,DEN,0,853,0700 - 0900
9,6,SAN,4,3,5,DEN,0,853,1100 - 1300
10,4,SAN,4,3,5,DEN,0,853,1300 - 1500
10,6,SAN,4,3,5,DEN,0,853,1300 - 1500
10,3,SAN,4,3,5,DEN,0,853,1700 - 1900
10,2,SAN,4,3,5,DEN,0,853,1100 - 1300
10,7,SAN,4,3,5,DEN,0,853,0000 - 0700
10,1,SAN,4,3,5,DEN,0,853,1700 - 1900
10,3,SAN,4,3,5,DEN,0,853,1100 - 1300
10,3,SAN,4,3,5,DEN,0,853,1100 - 1300
10,7,SAN,4,3,5,DEN,0,853,0000 - 0700
10,3,SAN,4,3,5,DEN,1,853,0000 - 0700
10,1,SAN,4,3,5,DEN,0,853,1500 - 1700
11,4,SAN,4,3,5,DEN,0,853,0000 - 0700
11,2,SAN,4,3,5,DEN,0,853,1500 - 1700
11,1,SAN,4,3,5,DEN,0,853,1500 - 1700
11,3,SAN,4,3,5,DEN,0,853,1100 - 1300
11,3,SAN,4,3,5,DEN,1,853,1900 - 2000
11,4,SAN,4,3,5,DEN,1,853,0900 - 1100
11,6,SAN,4,3,5,DEN,0,853,1500 - 1700
12,5,SAN,4,3,5,DEN,0,853,0000 - 0700
12,1,SAN,4,3,5,DEN,0,853,1900 - 2000
12,2,SAN,4,3,5,DEN,0,853,0900 - 1100
12,5,SAN,4,3,5,DEN,1,853,2000 - 2400
12,2,SAN,4,3,5,DEN,0,853,0000 - 0700
12,7,SAN,4,3,5,DEN,0,853,0000 - 0700
1,5,MKE,3,3,4,DFW,1,853,0700 - 0900
1,1,MKE,3,3,4,DFW,0,853,1700 - 1900
2,1,MKE,3,3,4,DFW,0,853,0000 - 0700
2,5,MKE,3,3,4,DFW,0,853,1900 - 2000
5,4,MKE,3,3,4,DFW,0,853,1700 - 1900
6,7,MKE,3,3,4,DFW,0,853,0900 - 1100
6,1,MKE,3,3,4,DFW,1,853,1100 - 1300
7,6,MKE,3,3,4,DFW,0,853,0900 - 1100
8,4,MKE,3,3,4,DFW,0,853,0000 - 0700
8,5,MKE,3,3,4,DFW,0,853,0000 - 0700
8,2,MKE,3,3,4,DFW,0,853,1500 - 1700
9,4,MKE,3,3,4,DFW,1,853,1500 - 1700
9,4,MKE,3,3,4,DFW,0,853,0900 - 1100
10,2,MKE,3,3,4,DFW,0,853,0900 - 1100
11,6,MKE,3,3,4,DFW,0,853,1700 - 1900
11,7,MKE,3,3,4,DFW,0,853,1500 - 1700
3,7,MSP,5,2,4,DAL,0,853,0700 - 0900
4,3,MSP,5,2,4,DAL,0,853,0700 - 0900
11,7,MSP,5,2,4,DAL,0,853,0700 - 0900
1,5,ALB,2,3,3,ATL,0,853,1700 - 1900
1,7,ALB,2,3,3,ATL,1,853,0900 - 1100
2,5,ALB,2,3,3,ATL,0,853,0000 - 0700
3,3,ALB,2,3,3,ATL,0,853,1100 - 1300
3,2,ALB,2,3,3,ATL,0,853,1100 - 1300
3,3,ALB,2,3,3,ATL,0,853,0000 - 0700
4,4,ALB,2,3,3,ATL,0,853,0000 - 0700
4,6,ALB,2,3,3,ATL,0,853,0000 - 0700
4,2,ALB,2,3,3,ATL,0,853,1700 - 1900
5,3,ALB,2,3,3,ATL,0,853,1700 - 1900
5,3,ALB,2,3,3,ATL,0,853,0000 - 0700
5,1,ALB,2,3,3,ATL,0,853,0000 - 0700
5,5,ALB,2,3,3,ATL,0,853,1700 - 1900
5,5,ALB,2,3,3,ATL,0,853,1100 - 1300
5,2,ALB,2,3,3,ATL,0,853,1100 - 1300
6,2,ALB,2,3,3,ATL,0,853,1500 - 1700
7,4,ALB,2,3,3,ATL,1,853,1300 - 1500
7,7,ALB,2,3,3,ATL,0,853,1500 - 1700
8,4,ALB,2,3,3,ATL,0,853,1100 - 1300
8,4,ALB,2,3,3,ATL,1,853,1100 - 1300
8,7,ALB,2,3,3,ATL,1,853,1100 - 1300
8,4,ALB,2,3,3,ATL,0,853,1700 - 1900
9,7,ALB,2,3,3,ATL,0,853,1700 - 1900
9,3,ALB,2,3,3,ATL,0,853,0000 - 0700
9,1,ALB,2,3,3,ATL,0,853,1100 - 1300
10,3,ALB,2,3,3,ATL,0,853,1700 - 1900
10,5,ALB,2,3,3,ATL,0,853,0000 - 0700
10,7,ALB,2,3,3,ATL,0,853,1700 - 1900
12,7,ALB,2,3,3,ATL,0,853,0000 - 0700
6,2,DEN,5,5,10,LGB,0,854,0900 - 1100
7,5,DEN,5,5,10,LGB,0,854,0900 - 1100
9,7,DEN,5,5,10,LGB,0,854,1300 - 1500
1,5,IAH,5,4,8,MCO,0,854,2000 - 2400
1,4,IAH,5,4,8,MCO,0,854,1500 - 1700
2,5,IAH,5,4,8,MCO,0,854,0700 - 0900
3,4,IAH,5,4,8,MCO,0,854,1100 - 1300
3,1,IAH,5,4,8,MCO,1,854,1100 - 1300
3,7,IAH,5,4,8,MCO,0,854,1700 - 1900
3,7,IAH,5,4,8,MCO,0,854,1700 - 1900
3,4,IAH,5,4,8,MCO,0,854,1300 - 1500
4,2,IAH,5,4,8,MCO,0,854,1500 - 1700
4,1,IAH,5,4,8,MCO,0,854,0700 - 0900
4,3,IAH,5,4,8,MCO,0,854,1300 - 1500
4,6,IAH,5,4,8,MCO,0,854,1100 - 1300
4,5,IAH,5,4,8,MCO,0,854,2000 - 2400
4,7,IAH,5,4,8,MCO,0,854,1100 - 1300
4,6,IAH,5,4,8,MCO,0,854,1300 - 1500
4,1,IAH,5,4,8,MCO,1,854,2000 - 2400
5,4,IAH,5,4,8,MCO,1,854,2000 - 2400
5,6,IAH,5,4,8,MCO,1,854,2000 - 2400
5,5,IAH,5,4,8,MCO,1,854,0700 - 0900
5,3,IAH,5,4,8,MCO,0,854,1500 - 1700
5,7,IAH,5,4,8,MCO,0,854,1700 - 1900
5,2,IAH,5,4,8,MCO,0,854,1500 - 1700
5,2,IAH,5,4,8,MCO,0,854,1100 - 1300
5,2,IAH,5,4,8,MCO,0,854,1700 - 1900
6,7,IAH,5,4,8,MCO,0,854,1300 - 1500
6,2,IAH,5,4,8,MCO,0,854,2000 - 2400
6,5,IAH,5,4,8,MCO,0,854,1700 - 1900
7,7,IAH,5,4,8,MCO,1,854,1100 - 1300
7,5,IAH,5,4,8,MCO,0,854,1500 - 1700
7,3,IAH,5,4,8,MCO,1,854,1700 - 1900
7,4,IAH,5,4,8,MCO,0,854,1700 - 1900
7,4,IAH,5,4,8,MCO,0,854,1500 - 1700
8,3,IAH,5,4,8,MCO,1,854,1300 - 1500
9,4,IAH,5,4,8,MCO,0,854,1300 - 1500
9,3,IAH,5,4,8,MCO,0,854,1100 - 1300
9,3,IAH,5,4,8,MCO,0,854,1300 - 1500
9,6,IAH,5,4,8,MCO,0,854,1300 - 1500
9,6,IAH,5,4,8,MCO,0,854,0900 - 1100
9,2,IAH,5,4,8,MCO,0,854,0900 - 1100
10,5,IAH,5,4,8,MCO,1,854,1900 - 2000
10,4,IAH,5,4,8,MCO,0,854,1100 - 1300
10,4,IAH,5,4,8,MCO,0,854,1500 - 1700
10,5,IAH,5,4,8,MCO,0,854,1500 - 1700
10,1,IAH,5,4,8,MCO,0,854,1500 - 1700
10,5,IAH,5,4,8,MCO,0,854,1500 - 1700
10,7,IAH,5,4,8,MCO,0,854,1500 - 1700
11,2,IAH,5,4,8,MCO,0,854,0900 - 1100
11,1,IAH,5,4,8,MCO,0,854,1100 - 1300
11,3,IAH,5,4,8,MCO,0,854,1500 - 1700
11,5,IAH,5,4,8,MCO,0,854,1500 - 1700
11,7,IAH,5,4,8,MCO,0,854,1700 - 1900
12,4,IAH,5,4,8,MCO,0,854,1300 - 1500
12,4,IAH,5,4,8,MCO,1,854,1700 - 1900
12,4,IAH,5,4,8,MCO,0,854,1700 - 1900
12,2,IAH,5,4,8,MCO,0,854,1100 - 1300
12,6,IAH,5,4,8,MCO,0,854,1500 - 1700
1,5,MCO,5,4,8,IAH,0,854,1300 - 1500
2,4,MCO,5,4,8,IAH,0,854,1900 - 2000
3,3,MCO,5,4,8,IAH,0,854,1900 - 2000
3,7,MCO,5,4,8,IAH,0,854,1700 - 1900
3,1,MCO,5,4,8,IAH,0,854,1100 - 1300
3,6,MCO,5,4,8,IAH,0,854,1700 - 1900
